#Digilent WaveForms Oscilloscope Acquisition,,,,,,,,
#Device Name: Discovery2,,,,,,,,
#Serial Number: SN:210321AE0290,,,,,,,,
#Date Time: 2024-09-22 20:45:31.093,,,,,,,,
#Sample rate: 800000Hz,,,,,,,,
#Samples: 8192,,,,,,,,
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 0 V Hyst.: Auto HoldOff: 0 s,,,,,,,,
#Channel 1: Range: 500 mV/div Offset: 0 V Sample Mode: Average,,,,,,,,
#Channel 2: Range: 500 mV/div Offset: 0 V Sample Mode: Average,,,,,,,,
#Wavegen Channel 1: Running,,,,,,,,
#Mode: Custom,,,,,,,,
#Type: Custom1,,,,,,,,
#Frequency: 200 Hz,,,,,,,,
#Period: 5 ms,,,,,,,,
#Amplitude: 1 V,,,,,,,,
#Offset: 0 V,,,,,,,,
#Phase: 0 °,,,,,,,,
,,,,,,,,
Time (s),Channel 1 (V),Channel 2 (V),,,,,Average Noise%Err,
0.000339167,0.3818247939549454,0.003764309,,0.413422293,7.642911323,,,
0.000340417,0.3835064960307315,0.003429376,,0.414852055,7.555840249,,,
0.000341667,0.3848518576913603,0.004769108,,0.416280792,7.549936282,,,
0.000342917,0.3865335597671464,0.003429376,,0.417708503,7.46332499,,,
0.000344167,0.3875425810126181,0.003764309,,0.419135183,7.537568562,,,
0.000345417,0.3885516022580897,0.002759509,,0.420560829,7.61108123,,,
0.000346667,0.3898969639187185,0.002424576,,0.421985437,7.604165903,,,
0.000347917,0.3915786659945046,0.003094442,,0.423409003,7.517633591,,,
0.000349167,0.3925876872399763,0.003094442,,0.424831526,7.589794171,,,
0.000350417,0.3942693893157624,0.003094442,,0.426253,7.503433462,,,
0.000351667,0.3956147509763912,0.003764309,,0.427673422,7.496063371,,,
0.000352917,0.396960113,0.003429376,,0.429092789,7.488514567,,,
0.000354167,0.3972964530521773,0.003764309,,0.430511097,7.715165533,,,
0.000355417,0.3989781551279633,0.003429376,,0.431928343,7.628623631,,,
0.000356667,0.4003235167885922,0.003429376,,0.433344523,7.620035427,,,
0.000357917,0.4020052188643782,0.004099242,,0.434759634,7.533913571,,,
0.000359167,0.4030142401098499,0.003094442,,0.436173672,7.602346078,,,
0.000360417,0.404695942,0.002089643,,0.437586634,7.516384058,,,
0.000361667,0.4057049634311076,0.003094442,,0.438998517,7.583978497,,,
0.000362917,0.4063776442614221,0.003429376,,0.440409316,7.72728237,,,
0.000364167,0.4077230059220509,0.003429376,,0.441819028,7.717191893,,,
0.000365417,0.4087320271675225,0.002759509,,0.44322765,7.782822951,,,
0.000366667,0.4107500696584658,0.003429376,,0.444635179,7.620879119,,,
0.000367917,0.4117590909039375,0.003429376,,0.446041611,7.685946573,,,
0.000369167,0.4127681121494091,0.002759509,,0.447446942,7.750378081,,,
0.000370417,0.4141134738100379,0.002089643,,0.448851169,7.739245763,,,
0.000371667,0.4154588354706668,0.003429376,,0.450254288,7.72795592,,,
0.000372917,0.4164678567161384,0.003094442,,0.451656297,7.790977453,,,
0.000374167,0.4181495587919245,0.004099242,,0.453057191,7.704906361,,,
0.000375417,0.4191585800373961,0.002759509,,0.454456967,7.767157268,,,
0.000376667,0.420503942,0.002089643,,0.455855622,7.755016924,,,
0.000377917,0.4221856437738111,0.003429376,,0.457253153,7.669167193,,,
0.000379167,0.4231946650192827,0.002424576,,0.458649554,7.730278841,,,
0.000380417,0.4242036862647544,0.003429376,,0.460044825,7.790792672,,,
0.000381667,0.4255490479253832,0.002759509,,0.46143896,7.777824395,,,
0.000382917,0.4265580691708548,0.003429376,,0.462831957,7.837377442,,,
0.000384167,0.4279034308314837,0.002759509,,0.464223811,7.823894302,,,
0.000385417,0.4285761116617981,0.003764309,,0.46561452,7.9547366,,,
0.000386667,0.4302578137375842,0.003429376,,0.467004081,7.868510884,,,
0.000387917,0.431603175,0.003094442,,0.468392489,7.854377299,,,
0.000389167,0.432948537,0.004099242,,0.469779741,7.840100531,,,
0.000390417,0.4346302391346279,0.003094442,,0.471165834,7.754296351,,,
0.000391667,0.4359756007952569,0.003429376,,0.472550765,7.739943894,,,
0.000392917,0.4373209624558857,0.003094442,,0.47393453,7.725448306,,,
0.000394167,0.4390026645316718,0.002424576,,0.475317125,7.6400488,,,
0.000395417,0.4396753453619862,0.003094442,,0.476698547,7.766585855,,,
0.000396667,0.4413570474377723,0.003094442,,0.478078794,7.681107517,,,
0.000397917,0.4437114303438727,0.003764309,,0.47945786,7.455593677,,,
0.000399167,0.4447204515893444,0.002424576,,0.480835744,7.510941684,,,
0.000400417,0.4453931324196588,0.002424576,,0.482212441,7.635495393,,,
0.000401667,0.4464021536651305,0.003094442,,0.483587949,7.689561954,,,
0.000402917,0.4477475153257593,0.002759509,,0.484962263,7.673740892,,,
0.000404167,0.4487565365712309,0.002424576,,0.48633538,7.726940166,,,
0.000405417,0.4501018982318599,0.003764309,,0.487707298,7.710649396,,,
0.000406667,0.4514472598924887,0.003764309,,0.489078012,7.694222904,,,
0.000407917,0.4527926215531175,0.003429376,,0.49044752,7.677661071,,,
0.000409167,0.4544743236289036,0.003429376,,0.491815817,7.592576796,,,
0.000410417,0.4554833448743753,0.003094442,,0.493182901,7.644132871,,,
0.000411667,0.4568287065350041,0.003094442,,0.494548768,7.627167235,,,
0.000412917,0.4588467490259474,0.003764309,,0.495913415,7.474422904,,,
0.000414167,0.45985577,0.002424576,,0.497276838,7.525198219,,,
0.000415417,0.4608647915168906,0.002424576,,0.498639034,7.575468441,,,
0.000416667,0.4618738127623623,0.002424576,,0.5,7.625237448,,,
0.000417917,0.4632191744229911,0.004434175,,0.501359732,7.607423422,,,
0.000419167,0.4649008764987772,0.003429376,,0.502718227,7.522574005,,,
0.000420417,0.466246238,0.002759509,,0.504075482,7.504678372,,,
0.000421667,0.4675916,0.003429376,,0.505431493,7.486651197,,,
0.000422917,0.4686006210655066,0.003094442,,0.506786257,7.534860102,,,
0.000424167,0.4702823231412926,0.003764309,,0.50813977,7.45020346,,,
0.000425417,0.4716276848019215,0.002424576,,0.509492029,7.431783509,,,
0.000426667,0.4729730464625503,0.003094442,,0.510843032,7.413233232,,,
0.000427917,0.4743184081231792,0.003429376,,0.512192774,7.394552923,,,
0.000429167,0.4760001101989653,0.002759509,,0.513541252,7.310248536,,,
0.000430417,0.4770091314444369,0.002759509,,0.514888463,7.35680335,,,
0.000431667,0.4776818122747514,0.002759509,,0.516234404,7.468039954,,,
0.000432917,0.4790271739353802,0.002424576,,0.517579071,7.448503804,,,
0.000434167,0.4800361951808518,0.002089643,,0.518922461,7.493656241,,,
0.000435417,0.4807088760111663,0.002424576,,0.52026457,7.602995905,,,
0.000436667,0.4827269185021096,0.003764309,,0.521605396,7.453618677,,,
0.000437917,0.4840722801627384,0.002424576,,0.522944934,7.433412525,,,
0.000439167,0.485081301,0.002089643,,0.524283183,7.477234194,,,
0.000440417,0.4860903226536817,0.002759509,,0.525620138,7.520605117,,,
0.000441667,0.4867630034839961,0.002759509,,0.526955795,7.627355531,,,
0.000442917,0.4884447055597821,0.003094442,,0.528290153,7.542341527,,,
0.000444167,0.4897900672204111,0.004434175,,0.529623207,7.521033737,,,
0.000445417,0.4918081097113544,0.002424576,,0.530954955,7.372912643,,,
0.000446667,0.492817131,0.003429376,,0.532285392,7.414868344,,,
0.000447917,0.4941624926174548,0.002759509,,0.533614516,7.393356463,,,
0.000449167,0.4948351734477693,0.002089643,,0.534942323,7.497471787,,,
0.000450417,0.4961805351083981,0.002759509,,0.536268811,7.475406863,,,
0.000451667,0.4975258967690269,0.003094442,,0.537593975,7.45322304,,,
0.000452917,0.4988712584296557,0.003429376,,0.538917812,7.430920471,,,
0.000454167,0.500889301,0.003429376,,0.54024032,7.283984195,,,
0.000455417,0.5015619817509135,0.003429376,,0.541561495,7.385959686,,,
0.000456667,0.5025710029963851,0.00175471,,0.542881334,7.425256443,,,
0.000457917,0.5039163646570139,0.002089643,,0.544199833,7.402330239,,,
0.000459167,0.5049253859024856,0.002759509,,0.54551699,7.440942231,,,
0.000460417,0.5059344071479572,0.003429376,,0.5468328,7.479140477,,,
0.000461667,0.5076161092237433,0.003429376,,0.548147262,7.394208693,,,
0.000462917,0.50862513,0.002759509,,0.54946037,7.431880834,,,
0.000464167,0.5099704921298438,0.002089643,,0.550772123,7.408078506,,,
0.000465417,0.5106431729601583,0.002424576,,0.552082517,7.506005564,,,
0.000466667,0.5116521942056299,0.002089643,,0.553391549,7.542463396,,,
0.000467917,0.5123248750359443,0.00175471,,0.554699216,7.63915639,,,
0.000469167,0.5133338962814159,0.002759509,,0.556005513,7.674675163,,,
0.000470417,0.515015598,0.002424576,,0.557310439,7.589098966,,,
0.000471667,0.5156882791875165,0.002424576,,0.55861399,7.684324315,,,
0.000472917,0.5166973004329881,0.002759509,,0.559916162,7.718809476,,,
0.000474167,0.5183790025087741,0.003094442,,0.561216953,7.633046422,,,
0.000475417,0.519724364,0.002089643,,0.562516359,7.607244535,,,
0.000476667,0.5210697258300319,0.003094442,,0.563814377,7.581334069,,,
0.000477917,0.5224150874906607,0.002759509,,0.565111004,7.555315058,,,
0.000479167,0.5230877683209751,0.002089643,,0.566406237,7.647950496,,,
0.000480417,0.5240967895664468,0.002089643,,0.567700072,7.680689961,,,
0.000481667,0.5254421512270756,0.003094442,,0.568992506,7.653941771,,,
0.000482917,0.5267875128877045,0.002759509,,0.570283537,7.627087415,,,
0.000484167,0.5274601937180189,0.002759509,,0.57157316,7.717816267,,,
0.000485417,0.5281328745483334,0.002089643,,0.572861373,7.807909659,,,
0.000486667,0.5294782362089622,0.002089643,,0.574148173,7.780210487,,,
0.000487917,0.5314962786999055,0.002759509,,0.575433555,7.635508267,,,
0.000489167,0.5328416403605344,0.003094442,,0.576717518,7.60786289,,,
0.000490417,0.5335143211908487,0.002424576,,0.578000058,7.696493559,,,
0.000491667,0.5348596828514777,0.002424576,,0.579281172,7.668381369,,,
0.000492917,0.5365413849272637,0.003429376,,0.580560857,7.582232156,,,
0.000494167,0.5385594274182069,0.003429376,,0.581839109,7.43842772,,,
0.000495417,0.5395684486636786,0.003094442,,0.583115925,7.468065076,,,
0.000496667,0.5409138103243075,0.003094442,,0.584391303,7.439791209,,,
0.000497917,0.5425955124000935,0.001084844,,0.585665239,7.353983745,,,
0.000499167,0.5436045336455652,8.004420291442271e-05,,0.58693773,7.382929009,,,
0.000500417,0.5446135548910368,8.004420291442271e-05,,0.588208772,7.411521078,,,
0.000501667,0.5459589165516657,0.00074991,,0.589478363,7.382704659,,,
0.000502917,0.5473042782122945,0.001084844,,0.5907465,7.353783996,,,
0.000504167,0.5486496398729234,0.001084844,,0.592013179,7.324759056,,,
0.000505417,0.549658661,-0.000589822,,0.593278397,7.352321641,,,
0.000506667,0.5506676823638667,-0.000254889,,0.594542152,7.379538871,,,
0.000507917,0.5523493844396528,0.000414977,,0.595804439,7.293509703,,,
0.000509167,0.5533584056851244,0.000414977,,0.597065256,7.320280361,,,
0.000510417,0.5547037673457532,0.00074991,,0.598324601,7.29049636,,,
0.000511667,0.5557127885912249,0.00074991,,0.599582468,7.316704901,,,
0.000512917,0.5570581502518537,8.004420291442271e-05,,0.600838857,7.286597089,,,
0.000514167,0.5577308310821681,8.004420291442271e-05,,0.602093763,7.368110171,,,
0.000515417,0.559076193,0.000414977,,0.603347183,7.337564789,,,
0.000516667,0.5594125331579543,0.000414977,,0.604599115,7.473808776,,,
0.000517917,0.5604215544034259,8.004420291442271e-05,,0.605849555,7.498231197,,,
0.000519167,0.5617669160640547,0.001084844,,0.6070985,7.466924011,,,
0.000520417,0.563784959,0.00175471,,0.608345947,7.324942071,,,
0.000521667,0.5651303202156268,0.00175471,,0.609591893,7.293662048,,,
0.000522917,0.5664756818762557,0.001419777,,0.610836335,7.262281276,,,
0.000524167,0.5674847031217274,0.000414977,,0.612079269,7.28575014,,,
0.000525417,0.5681573839520417,0.000414977,,0.613320694,7.363734881,,,
0.000526667,0.5698390860278278,0.000414977,,0.614560605,7.276990843,,,
0.000527917,0.5705117668581423,0.001084844,,0.615799,7.354223201,,,
0.000529167,0.5718571285187711,0.001419777,,0.617035875,7.321899494,,,
0.000530417,0.5728661497642428,0.002089643,,0.618271228,7.343876961,,,
0.000531667,0.5738751710097144,0.002089643,,0.619505055,7.365538667,,,
0.000532917,0.5745478518400289,0.002759509,,0.620737354,7.441070215,,,
0.000534167,0.5755568730855005,0.00175471,,0.621968121,7.461997928,,,
0.000535417,0.5762295539158149,0.002759509,,0.623197354,7.536585281,,,
0.000536667,0.577911256,0.003094442,,0.624425049,7.449059409,,,
0.000537917,0.5792566176522298,0.002759509,,0.625651203,7.415407361,,,
0.000539167,0.5802656388977014,0.002759509,,0.626875813,7.435312315,,,
0.000540417,0.5816110005583304,0.002759509,,0.628098877,7.40136279,,,
0.000541667,0.5829563622189592,0.003429376,,0.629320391,7.367317108,,,
0.000542917,0.584301724,0.002759509,,0.630540352,7.333175131,,,
0.000544167,0.5853107451250597,0.002089643,,0.631758758,7.352175467,,,
0.000545417,0.5863197663705313,0.002089643,,0.632975604,7.370874544,,,
0.000546667,0.5866561067856886,0.002424576,,0.634190889,7.495342935,,,
0.000547917,0.5883378088614746,0.003429376,,0.635404609,7.407374636,,,
0.000549167,0.5900195109372607,0.00175471,,0.636616761,7.319513519,,,
0.000550417,0.590692192,0.002089643,,0.637827342,7.389954501,,,
0.000551667,0.592037553,0.002759509,,0.63903635,7.35463582,,,
0.000552917,0.5930465746736756,0.002759509,,0.640243781,7.371755458,,,
0.000554167,0.593719256,0.002089643,,0.641449632,7.44101699,,,
0.000555417,0.5947282767494616,0.00175471,,0.6426539,7.457454654,,,
0.000556667,0.5954009575797761,0.00175471,,0.643856583,7.525841362,,,
0.000557917,0.5964099788252477,0.00175471,,0.645057677,7.541604346,,,
0.000559167,0.5974190000707194,0.002089643,,0.646257179,7.557081068,,,
0.000560417,0.598428021,0.00175471,,0.647455087,7.572272811,,,
0.000561667,0.5991007021465055,0.002089643,,0.648651397,7.639033105,,,
0.000562917,0.6004460638071343,0.002424576,,0.649846107,7.601806426,,,
0.000564167,0.6014550850526059,0.002424576,,0.651039213,7.616150799,,,
0.000565417,0.603136787,0.002759509,,0.652230713,7.527079785,,,
0.000566667,0.6038094679587064,0.00175471,,0.653420604,7.592527038,,,
0.000567917,0.604818489,0.002424576,,0.654608882,7.606128569,,,
0.000569167,0.6058275104496497,0.002089643,,0.655795546,7.619453283,,,
0.000570417,0.6071728721102786,0.001419777,,0.656980591,7.581307487,,,
0.000571667,0.6081818933557502,0.002759509,,0.658164015,7.594174165,,,
0.000572917,0.6095272550163791,0.002759509,,0.659345815,7.555755863,,,
0.000574167,0.6105362762618507,0.002759509,,0.660525988,7.56816734,,,
0.000575417,0.6115452975073223,0.002759509,,0.661704532,7.580306915,,,
0.000576667,0.612554319,0.00175471,,0.662881443,7.592175721,,,
0.000577917,0.6138996804134228,0.002424576,,0.664056718,7.553125533,,,
0.000579167,0.6145723612437373,0.002424576,,0.665230355,7.615105513,,,
0.000580417,0.6159177229043661,0.00175471,,0.66640235,7.575697638,,,
0.000581667,0.6169267441498377,0.00175471,,0.667572701,7.586582977,,,
0.000582917,0.6179357653953094,0.002759509,,0.668741405,7.59720262,,,
0.000584167,0.6192811270559383,0.002089643,,0.669908459,7.557350717,,,
0.000585417,0.6202901483014099,0.00175471,,0.67107386,7.567529361,,,
0.000586667,0.6209628291317243,0.002424576,,0.672237605,7.627478032,,,
0.000587917,0.6223081907923532,0.001419777,,0.673399691,7.587098873,,,
0.000589167,0.6233172120378249,0.002089643,,0.674560116,7.596491815,,,
0.000590417,0.6243262332832965,0.002424576,,0.675718876,7.605624913,,,
0.000591667,0.6256715949439253,0.002424576,,0.67687597,7.564809069,,,
0.000592917,0.6263442757742398,0.002089643,,0.678031393,7.623115614,,,
0.000594167,0.6276896374348686,0.002424576,,0.679185143,7.581954043,,,
0.000595417,0.6290349990954974,0.003094442,,0.680337217,7.540704332,,,
0.000596667,0.6300440203409691,0.002424576,,0.681487613,7.548720094,,,
0.000597917,0.6313893820015979,0.002089643,,0.682636327,7.507210324,,,
0.000599167,0.6323984032470695,0.002089643,,0.683783357,7.514800239,,,
0.000600417,0.6334074244925412,0.00175471,,0.684928699,7.522136936,,,
0.000601667,0.6344164457380128,8.004420291442271e-05,,0.686072352,7.529221355,,,
0.000602917,0.6350891265683273,0.001084844,,0.687214312,7.584997009,,,
0.000604167,0.6360981478137989,0.001419777,,0.688354576,7.591498586,,,
0.000605417,0.6367708286441134,0.001419777,,0.689493141,7.646531864,,,
0.000606667,0.63777985,0.000414977,,0.690630006,7.652455803,,,
0.000607917,0.6387888711350567,0.000414977,,0.691765166,7.658132801,,,
0.000609167,0.6397978923805283,8.004420291442271e-05,,0.69289862,7.663563741,,,
0.000610417,0.6404705732108427,0.000414977,,0.694030364,7.717211412,,,
0.000611667,0.6414795944563143,0.00074991,,0.695160395,7.722074068,,,
0.000612917,0.6424886157017859,0.001084844,,0.696288711,7.726693635,,,
0.000614167,0.6434976369472576,0.001084844,,0.697415309,7.731070958,,,
0.000615417,0.6445066581927292,0.00074991,,0.698540187,7.735206875,,,
0.000616667,0.6451793390230437,0.00074991,,0.699663341,7.787173964,,,
0.000617917,0.6465247006836725,0.001419777,,0.700784768,7.742757796,,,
0.000619167,0.647197382,0.00175471,,0.701904466,7.794092695,,,
0.000620417,0.6485427431746158,0.001084844,,0.703022433,7.749352932,,,
0.000621667,0.6495517644200874,0.001084844,,0.704138664,7.752294086,,,
0.000622917,0.6505607856655591,0.001084844,,0.705253159,7.754998685,,,
0.000624167,0.6522424877413452,0.001084844,,0.706365913,7.662236296,,,
0.000625417,0.6529151685716597,0.001084844,,0.707476924,7.7121605,,,
0.000626667,0.653587849,0.00074991,,0.70858619,7.761700917,,,
0.000627917,0.6542605302322885,0.00074991,,0.709693708,7.810859357,,,
0.000629167,0.6549332110626029,0.00074991,,0.710799474,7.859637614,,,
0.000630417,0.6552695514777601,0.001084844,,0.711903486,7.955282694,,,
0.000631667,0.6559422323080746,0.001084844,,0.713005742,8.003232868,,,
0.000632917,0.6572875939687034,0.001084844,,0.714106239,7.956609505,,,
0.000634167,0.6586329556293322,0.001084844,,0.715204973,7.909902748,,,
0.000635417,0.6593056364596467,0.00074991,,0.716301943,7.957022522,,,
0.000636667,0.6603146577051183,0.002089643,,0.717397146,7.956888117,,,
0.000637917,0.6616600193657471,0.001084844,,0.718490578,7.909715275,,,
0.000639167,0.6626690406112188,0.00175471,,0.719582238,7.909199867,,,
0.000640417,0.6636780618566904,0.00175471,,0.720672122,7.908459138,,,
0.000641667,0.6646870831021621,0.00175471,,0.721760228,7.90749376,,,
0.000642917,0.6656961043476337,0.001419777,,0.722846553,7.906304398,,,
0.000644167,0.6667051255931054,0.002089643,,0.723931095,7.904891711,,,
0.000645417,0.6680504872537343,0.001419777,,0.72501385,7.856865456,,,
0.000646667,0.6683868276688915,0.002089643,,0.726094816,7.947720794,,,
0.000647917,0.6700685297446775,0.002089643,,0.727173991,7.853067099,,,
0.000649167,0.6707412105749919,0.002424576,,0.728251372,7.897020651,,,
0.000650417,0.6717502318204636,0.002089643,,0.729326956,7.894500985,,,
0.000651667,0.6730955934810924,0.002424576,,0.73040074,7.845713056,,,
0.000652917,0.6734319338962497,0.002759509,,0.731472722,7.934784994,,,
0.000654167,0.6747772955568785,0.002759509,,0.732542899,7.885627357,,,
0.000655417,0.675449976,0.002089643,,0.733611268,7.928080519,,,
0.000656667,0.6767953380478218,0.002759509,,0.734677828,7.878622131,,,
0.000657917,0.6778043592932934,0.002424576,,0.735742575,7.874794459,,,
0.000659167,0.6791497209539222,0.002759509,,0.736805506,7.825102391,,,
0.000660417,0.6801587421993939,0.002424576,,0.73786662,7.820909083,,,
0.000661667,0.6811677634448655,0.003429376,,0.738925913,7.816500691,,,
0.000662917,0.6825131251054944,0.002089643,,0.739983382,7.766425353,,,
0.000664167,0.6828494655206516,0.00175471,,0.741039026,7.852428592,,,
0.000665417,0.6841948271812804,0.002424576,,0.742092841,7.80199064,,,
0.000666667,0.6848675080115949,0.001419777,,0.743144825,7.841986578,,,
0.000667917,0.6855401888419094,0.001419777,,0.744194976,7.881642468,,,
0.000669167,0.6862128696722237,0.002759509,,0.745243291,7.920959722,,,
0.000670417,0.6872218909176954,0.002089643,,0.746289766,7.914871397,,,
0.000671667,0.688230912,0.002089643,,0.7473344,7.908573214,,,
0.000672917,0.6902489546541103,0.00175471,,0.748377191,7.767237789,,,
0.000674167,0.6902489546541103,0.00175471,,0.749418134,7.89534933,,,
0.000675417,0.6915943163147392,0.002089643,,0.750457229,7.843606577,,,
0.000676667,0.6922669971450536,0.002089643,,0.751494472,7.881292126,,,
0.000677917,0.6932760183905252,0.002424576,,0.75252986,7.873952272,,,
0.000679167,0.6949577204663113,0.002089643,,0.753563392,7.777138915,,,
0.000680417,0.6952940608814685,0.001419777,,0.754595065,7.858652502,,,
0.000681667,0.6963030821269401,0.00175471,,0.755624875,7.850693547,,,
0.000682917,0.6973121033724118,0.002089643,,0.756652822,7.842529176,,,
0.000684167,0.6986574650330407,0.002759509,,0.757678901,7.789768965,,,
0.000685417,0.6996664862785124,0.002089643,,0.758703111,7.781255085,,,
0.000686667,0.7003391671088267,0.001419777,,0.759725448,7.816808216,,,
0.000687917,0.7013481883542984,0.00175471,,0.760745912,7.807826805,,,
0.000689167,0.7026935500149273,0.002424576,,0.761764498,7.754489455,,,
0.000690417,0.7033662308452416,0.001084844,,0.762781204,7.789255034,,,
0.000691667,0.7043752520907133,0.001084844,,0.763796029,7.779665554,,,
0.000692917,0.7050479329210277,0.001084844,,0.764808968,7.813851305,,,
0.000694167,0.7050479329210277,0.00175471,,0.765820021,7.935557526,,,
0.000695417,0.7057206137513422,0.002089643,,0.766829184,7.968993867,,,
